sentence,difficulty,encoded_diff,tokens,tokens_no_stop,token_count,nb_verbs,nb_nouns,nb_adj,tfidf_score
"Retour en cuisine, les piments sont parfaitement ciselés, Gérard-Michel renouvelle le même geste avec le persil, la civette et l'ail",C1,4,"['Retour', 'en', 'cuisine', ',', 'les', 'piments', 'sont', 'parfaitement', 'ciselés', ',', 'Gérard', '-', 'Michel', 'renouvelle', 'le', 'même', 'geste', 'avec', 'le', 'persil', ',', 'la', 'civette', 'et', ""l'"", 'ail']","['cuisine', ',', 'piments', 'parfaitement', 'ciselés', ',', 'Gérard', '-', 'Michel', 'renouvelle', 'geste', 'persil', ',', 'civette', 'ail']",15,1,7,1,4.1388919119521805
Ils étudièrent méticuleusement la topographie du territoire avant de s'y aventurer pour récolter des données statistiques équivoques.,C1,4,"['Ils', 'étudièrent', 'méticuleusement', 'la', 'topographie', 'du', 'territoire', 'avant', 'de', ""s'"", 'y', 'aventurer', 'pour', 'récolter', 'des', 'données', 'statistiques', 'équivoques', '.']","['étudièrent', 'méticuleusement', 'topographie', 'territoire', 'aventurer', 'récolter', 'données', 'statistiques', 'équivoques', '.']",10,3,3,1,3.644621183053982
Je comprends la situation.,A1,0,"['Je', 'comprends', 'la', 'situation', '.']","['comprends', 'situation', '.']",3,1,1,0,1.818889272591389
Je ne veux pas te déranger.,A1,0,"['Je', 'ne', 'veux', 'pas', 'te', 'déranger', '.']","['veux', 'déranger', '.']",3,2,0,2,2.270505579713281
"Si je croise Émilie par hasard, je l'inviterai à souper pour le réveillon de la saint sylvestre.",B2,3,"['Si', 'je', 'croise', 'Émilie', 'par', 'hasard', ',', 'je', ""l'"", 'inviterai', 'à', 'souper', 'pour', 'le', 'réveillon', 'de', 'la', 'saint', 'sylvestre', '.']","['croise', 'Émilie', 'hasard', ',', 'inviterai', 'souper', 'réveillon', 'saint', 'sylvestre', '.']",10,3,4,0,3.5161335687488267
Il a repris sa voiture et il est rentré chez lui pour boire son verre de vin blanc en prenant un bon bain bien chaud,B1,2,"['Il', 'a', 'repris', 'sa', 'voiture', 'et', 'il', 'est', 'rentré', 'chez', 'lui', 'pour', 'boire', 'son', 'verre', 'de', 'vin', 'blanc', 'en', 'prenant', 'un', 'bon', 'bain', 'bien', 'chaud']","['repris', 'voiture', 'rentré', 'boire', 'verre', 'vin', 'blanc', 'prenant', 'bon', 'bain', 'bien', 'chaud']",12,4,4,1,4.467886897500954
"L'idée était de stimuler chez les élèves l'esprit scientifique et les capacités d'expression, de favoriser leur compréhension du monde, et de leur permettre de mieux jouer leur rôle de citoyen en proposant des projets pédagogiques orientés vers des questions de société (éducation à la santé, au développement durable .) avec pour objectif que chacun de ces projets touche en moyenne 10'000 classes.",C2,5,"[""L'"", 'idée', 'était', 'de', 'stimuler', 'chez', 'les', 'élèves', ""l'"", 'esprit', 'scientifique', 'et', 'les', 'capacités', ""d'"", 'expression', ',', 'de', 'favoriser', 'leur', 'compréhension', 'du', 'monde', ',', 'et', 'de', 'leur', 'permettre', 'de', 'mieux', 'jouer', 'leur', 'rôle', 'de', 'citoyen', 'en', 'proposant', 'des', 'projets', 'pédagogiques', 'orientés', 'vers', 'des', 'questions', 'de', 'société', '(', 'éducation', 'à', 'la', 'santé', ',', 'au', 'développement', 'durable', '.', ')', 'avec', 'pour', 'objectif', 'que', 'chacun', 'de', 'ces', 'projets', 'touche', 'en', 'moyenne', ""10'000"", 'classes', '.']","['idée', 'stimuler', 'élèves', 'esprit', 'scientifique', 'capacités', 'expression', ',', 'favoriser', 'compréhension', 'monde', ',', 'permettre', 'mieux', 'jouer', 'rôle', 'citoyen', 'proposant', 'projets', 'pédagogiques', 'orientés', 'questions', 'société', '(', 'éducation', 'santé', ',', 'développement', 'durable', '.', ')', 'objectif', 'projets', 'touche', 'moyenne', ""10'000"", 'classes', '.']",38,6,19,1,6.533134866133563
"Néanmoins, l'industrie photovoltaïque peut encore améliorer la performance environnementale de ses produits.",C2,5,"['Néanmoins', ',', ""l'"", 'industrie', 'photovoltaïque', 'peut', 'encore', 'améliorer', 'la', 'performance', 'environnementale', 'de', 'ses', 'produits', '.']","[',', 'industrie', 'photovoltaïque', 'améliorer', 'performance', 'environnementale', 'produits', '.']",8,2,3,2,3.220322635005721
"Alors, tu voyais le film, tu écrivais un texte et tu décrivais l'histoire.",A2,1,"['Alors', ',', 'tu', 'voyais', 'le', 'film', ',', 'tu', 'écrivais', 'un', 'texte', 'et', 'tu', 'décrivais', ""l'"", 'histoire', '.']","[',', 'voyais', 'film', ',', 'écrivais', 'texte', 'décrivais', 'histoire', '.']",9,3,3,1,2.9491071848691544
Mon second copain fit des études de commerce.,C1,4,"['Mon', 'second', 'copain', 'fit', 'des', 'études', 'de', 'commerce', '.']","['second', 'copain', 'fit', 'études', 'commerce', '.']",6,1,3,0,2.622879518076493
"Elle éclaire, cette lueur, les chemins crépusculaires qui mènent vers la délivrance.",C1,4,"['Elle', 'éclaire', ',', 'cette', 'lueur', ',', 'les', 'chemins', 'crépusculaires', 'qui', 'mènent', 'vers', 'la', 'délivrance', '.']","['éclaire', ',', 'lueur', ',', 'chemins', 'crépusculaires', 'mènent', 'délivrance', '.']",9,2,3,0,3.169521367238116
La grange était en feu.,A2,1,"['La', 'grange', 'était', 'en', 'feu', '.']","['grange', 'feu', '.']",3,0,2,0,1.9868399965642947
Il ne les enferme pas dans des cadres étanches de civilisations qui s'entrechoquent.,C2,5,"['Il', 'ne', 'les', 'enferme', 'pas', 'dans', 'des', 'cadres', 'étanches', 'de', 'civilisations', 'qui', ""s'"", 'entrechoquent', '.']","['enferme', 'cadres', 'étanches', 'civilisations', 'entrechoquent', '.']",6,2,2,2,3.134304052193542
"En été, j'aime faire de la randonnée et vous, que faites-vous le soir en hiver ?",A1,0,"['En', 'été', ',', ""j'"", 'aime', 'faire', 'de', 'la', 'randonnée', 'et', 'vous', ',', 'que', 'faites', '-vous', 'le', 'soir', 'en', 'hiver', '?']","['été', ',', 'aime', 'faire', 'randonnée', ',', 'faites', '-vous', 'soir', 'hiver', '?']",11,3,5,0,3.4161758334676335
Pouvez-vous m'indiquer la poste s'il vous plait ?,A2,1,"['Pouvez', '-vous', ""m'"", 'indiquer', 'la', 'poste', ""s'"", 'il', 'vous', 'plait', '?']","['Pouvez', '-vous', 'indiquer', 'poste', 'plait', '?']",6,3,1,0,2.448963890706001
"Les Bédouins, eux, se couvrent de la tête aux pieds pour s'en protéger.",B1,2,"['Les', 'Bédouins', ',', 'eux', ',', 'se', 'couvrent', 'de', 'la', 'tête', 'aux', 'pieds', 'pour', ""s'"", 'en', 'protéger', '.']","['Bédouins', ',', ',', 'couvrent', 'tête', 'pieds', 'protéger', '.']",8,2,3,0,3.211605714820852
"Le marquis la reçut de mauvaise grâce, debout dans le vestibule, et mit un certain temps à comprendre ce qu'elle voulait car c'était une femme aux mots remâchés et aux circonlocutions amphigouriques",C2,5,"['Le', 'marquis', 'la', 'reçut', 'de', 'mauvaise', 'grâce', ',', 'debout', 'dans', 'le', 'vestibule', ',', 'et', 'mit', 'un', 'certain', 'temps', 'à', 'comprendre', 'ce', ""qu'"", 'elle', 'voulait', 'car', ""c'"", 'était', 'une', 'femme', 'aux', 'mots', 'remâchés', 'et', 'aux', 'circonlocutions', 'amphigouriques']","['marquis', 'reçut', 'mauvaise', 'grâce', ',', 'vestibule', ',', 'mit', 'temps', 'comprendre', 'voulait', 'femme', 'mots', 'remâchés', 'circonlocutions', 'amphigouriques']",16,5,7,1,5.0227673871202985
"Kassák témoigne du lourd protocole d'admission aux asiles de nuit, lieux de charité recherchés, tant la perspective d'une nuit sans toit sur la tête est éprouvante, mais aussi craints pour les mauvais traitements qu'on y subit.",C2,5,"['Kassák', 'témoigne', 'du', 'lourd', 'protocole', ""d'"", 'admission', 'aux', 'asiles', 'de', 'nuit', ',', 'lieux', 'de', 'charité', 'recherchés', ',', 'tant', 'la', 'perspective', ""d'"", 'une', 'nuit', 'sans', 'toit', 'sur', 'la', 'tête', 'est', 'éprouvante', ',', 'mais', 'aussi', 'craints', 'pour', 'les', 'mauvais', 'traitements', ""qu'"", 'on', 'y', 'subit', '.']","['Kassák', 'témoigne', 'lourd', 'protocole', 'admission', 'asiles', 'nuit', ',', 'lieux', 'charité', 'recherchés', ',', 'perspective', 'nuit', 'toit', 'tête', 'éprouvante', ',', 'craints', 'mauvais', 'traitements', 'subit', '.']",23,3,11,2,5.315365844658318
Et chaque hiver constitue une nouvelle menace.,B2,3,"['Et', 'chaque', 'hiver', 'constitue', 'une', 'nouvelle', 'menace', '.']","['hiver', 'constitue', 'nouvelle', 'menace', '.']",5,1,2,0,2.4664167160462194
Je vais prendre le premier.,A1,0,"['Je', 'vais', 'prendre', 'le', 'premier', '.']","['prendre', '.']",2,2,0,0,2.1180519185154587
J'ai froid,A1,0,"[""J'"", 'ai', 'froid']",['froid'],1,0,0,0,1.3852970805354592
L'île était assez grande.,A1,0,"[""L'"", 'île', 'était', 'assez', 'grande', '.']","['île', 'grande', '.']",3,0,1,1,1.9767822860887971
l défend ainsi une position philosophique déterministe suivant laquelle tous les événements sont absolument nécessaires et le sentiment que nous avons d'être libres ne serait qu'une illusion naturelle,C2,5,"['l', 'défend', 'ainsi', 'une', 'position', 'philosophique', 'déterministe', 'suivant', 'laquelle', 'tous', 'les', 'événements', 'sont', 'absolument', 'nécessaires', 'et', 'le', 'sentiment', 'que', 'nous', 'avons', ""d'"", 'être', 'libres', 'ne', 'serait', ""qu'"", 'une', 'illusion', 'naturelle']","['l', 'défend', 'position', 'philosophique', 'déterministe', 'événements', 'absolument', 'nécessaires', 'sentiment', 'libres', 'illusion', 'naturelle']",12,4,4,4,4.884000225449754
Le jardin commença à fleurir après qu'il se fut mis à faire chaud,C2,5,"['Le', 'jardin', 'commença', 'à', 'fleurir', 'après', ""qu'"", 'il', 'se', 'fut', 'mis', 'à', 'faire', 'chaud']","['jardin', 'commença', 'fleurir', 'fut', 'mis', 'faire', 'chaud']",7,4,1,0,3.2519885871518657
"La comtesse voulut débarquer au milieu de l'ouragan et des coups de tonnerre ; elle prétendait que, placée sur un rocher isolé au milieu du lac, et grand comme une petite chambre, elle aurait un spectacle singulier ; elle se verrait assiégée de toutes parts par des vagues furieuses ; mais, en sautant de la barque, elle tomba dans l'eau.",C1,4,"['La', 'comtesse', 'voulut', 'débarquer', 'au', 'milieu', 'de', ""l'"", 'ouragan', 'et', 'des', 'coups', 'de', 'tonnerre', ';', 'elle', 'prétendait', 'que', ',', 'placée', 'sur', 'un', 'rocher', 'isolé', 'au', 'milieu', 'du', 'lac', ',', 'et', 'grand', 'comme', 'une', 'petite', 'chambre', ',', 'elle', 'aurait', 'un', 'spectacle', 'singulier', ';', 'elle', 'se', 'verrait', 'assiégée', 'de', 'toutes', 'parts', 'par', 'des', 'vagues', 'furieuses', ';', 'mais', ',', 'en', 'sautant', 'de', 'la', 'barque', ',', 'elle', 'tomba', 'dans', ""l'"", 'eau', '.']","['comtesse', 'voulut', 'débarquer', 'milieu', 'ouragan', 'coups', 'tonnerre', ';', 'prétendait', ',', 'placée', 'rocher', 'isolé', 'milieu', 'lac', ',', 'grand', 'petite', 'chambre', ',', 'spectacle', 'singulier', ';', 'verrait', 'assiégée', 'parts', 'vagues', 'furieuses', ';', ',', 'sautant', 'barque', ',', 'tomba', 'eau', '.']",36,8,12,0,6.267330038967961
Le Président Macky. Sénégal l'avait bien dit aussi.,B2,3,"['Le', 'Président', 'Macky', '.', 'Sénégal', ""l'"", 'avait', 'bien', 'dit', 'aussi', '.']","['Président', 'Macky', '.', 'Sénégal', 'bien', '.']",6,1,2,2,2.6468423851601237
"En plus, je ne m'entends pas très bien avec ma mère.",A2,1,"['En', 'plus', ',', 'je', 'ne', ""m'"", 'entends', 'pas', 'très', 'bien', 'avec', 'ma', 'mère', '.']","[',', 'entends', 'bien', 'mère', '.']",5,1,1,5,3.132788587727581
Il faudrait inventer un temps particulier pour l'apprentissage.,B1,2,"['Il', 'faudrait', 'inventer', 'un', 'temps', 'particulier', 'pour', ""l'"", 'apprentissage', '.']","['faudrait', 'inventer', 'temps', 'particulier', 'apprentissage', '.']",6,2,2,0,2.6059406589578202
J'écris un peu.,A1,0,"[""J'"", 'écris', 'un', 'peu', '.']","['écris', '.']",2,1,0,1,1.6217439809185756
Pouvez-vous parler plus lentement ?,A1,0,"['Pouvez', '-vous', 'parler', 'plus', 'lentement', '?']","['Pouvez', '-vous', 'lentement', '?']",4,2,0,2,2.1516231636476815
On y met des coussins et on peut parfois l'utiliser en lit.,B1,2,"['On', 'y', 'met', 'des', 'coussins', 'et', 'on', 'peut', 'parfois', ""l'"", 'utiliser', 'en', 'lit', '.']","['met', 'coussins', 'utiliser', 'lit', '.']",5,3,2,1,2.9400840843889036
"Toniques, les papy-boomers sont formatés pour le changement.",B2,3,"['Toniques', ',', 'les', 'papy', '-', 'boomers', 'sont', 'formatés', 'pour', 'le', 'changement', '.']","['Toniques', ',', 'papy', '-', 'boomers', 'formatés', 'changement', '.']",8,1,5,0,2.7166386970801777
Il faut alors prendre le métro durant vingt minutes avant d'arriver devant l'école.,A1,0,"['Il', 'faut', 'alors', 'prendre', 'le', 'métro', 'durant', 'vingt', 'minutes', 'avant', ""d'"", 'arriver', 'devant', ""l'"", 'école', '.']","['faut', 'prendre', 'métro', 'minutes', 'arriver', 'école', '.']",7,3,3,1,3.474241348774641
"""Prince, dirent-ils, la forêt est trop sauvage et trop grande : aucun homme ne pourrait pénétrer jusqu'à son coeur.",B2,3,"['""', 'Prince', ',', 'dirent', '-ils', ',', 'la', 'forêt', 'est', 'trop', 'sauvage', 'et', 'trop', 'grande', ':', 'aucun', 'homme', 'ne', 'pourrait', 'pénétrer', ""jusqu'"", 'à', 'son', 'coeur', '.']","['""', 'Prince', ',', 'dirent', '-ils', ',', 'forêt', 'trop', 'sauvage', 'trop', 'grande', ':', 'aucun', 'homme', 'pénétrer', ""jusqu'"", 'coeur', '.']",18,3,3,3,3.9289759376318534
"La nuit arriva et la neige tombait toujours, de plus en plus fort.",A2,1,"['La', 'nuit', 'arriva', 'et', 'la', 'neige', 'tombait', 'toujours', ',', 'de', 'plus', 'en', 'plus', 'fort', '.']","['nuit', 'arriva', 'neige', 'tombait', ',', 'fort', '.']",7,2,2,4,3.0609726761434617
Je ne peux pas dormir parce que les voisins font trop de bruit.,B1,2,"['Je', 'ne', 'peux', 'pas', 'dormir', 'parce', 'que', 'les', 'voisins', 'font', 'trop', 'de', 'bruit', '.']","['dormir', 'voisins', 'trop', 'bruit', '.']",5,3,2,3,3.350378174889353
Leurs maillots de bain séchaient à l'arrière de la maison et elle se débarrassa de ses vêtements de travail trempés de sueur pour enfiler son bikini.,B2,3,"['Leurs', 'maillots', 'de', 'bain', 'séchaient', 'à', ""l'"", 'arrière', 'de', 'la', 'maison', 'et', 'elle', 'se', 'débarrassa', 'de', 'ses', 'vêtements', 'de', 'travail', 'trempés', 'de', 'sueur', 'pour', 'enfiler', 'son', 'bikini', '.']","['maillots', 'bain', 'séchaient', 'arrière', 'maison', 'débarrassa', 'vêtements', 'travail', 'trempés', 'sueur', 'enfiler', 'bikini', '.']",13,4,8,0,4.258036975645479
Je suis désolée.,A1,0,"['Je', 'suis', 'désolée', '.']","['désolée', '.']",2,1,0,0,1.6044989738400235
"Ou plutôt, il ne se la pose plus : il n'aime pas l'école, il la déteste.",A2,1,"['Ou', 'plutôt', ',', 'il', 'ne', 'se', 'la', 'pose', 'plus', ':', 'il', ""n'"", 'aime', 'pas', ""l'"", 'école', ',', 'il', 'la', 'déteste', '.']","[',', 'pose', ':', 'aime', 'école', ',', 'déteste', '.']",8,3,1,5,3.2675418837707153
"Le matin, elle va au marché du village pour acheter des fruits et des légumes, et pour discuter avec ses voisins",A1,0,"['Le', 'matin', ',', 'elle', 'va', 'au', 'marché', 'du', 'village', 'pour', 'acheter', 'des', 'fruits', 'et', 'des', 'légumes', ',', 'et', 'pour', 'discuter', 'avec', 'ses', 'voisins']","['matin', ',', 'marché', 'village', 'acheter', 'fruits', 'légumes', ',', 'discuter', 'voisins']",10,3,6,0,4.04739855099516
"C'est très important, surtout dans une dynamique d'innovation dans laquelle travaille typiquement une équipe de développement de voir, en tant que manager, que les personnes en face s'expriment indépendamment, offrent leurs pistes d'amélioration sur leur travail au quotidien.",B2,3,"[""C'"", 'est', 'très', 'important', ',', 'surtout', 'dans', 'une', 'dynamique', ""d'"", 'innovation', 'dans', 'laquelle', 'travaille', 'typiquement', 'une', 'équipe', 'de', 'développement', 'de', 'voir', ',', 'en', 'tant', 'que', 'manager', ',', 'que', 'les', 'personnes', 'en', 'face', ""s'"", 'expriment', 'indépendamment', ',', 'offrent', 'leurs', 'pistes', ""d'"", 'amélioration', 'sur', 'leur', 'travail', 'au', 'quotidien', '.']","['important', ',', 'dynamique', 'innovation', 'travaille', 'typiquement', 'équipe', 'développement', 'voir', ',', 'manager', ',', 'personnes', 'face', 'expriment', 'indépendamment', ',', 'offrent', 'pistes', 'amélioration', 'travail', 'quotidien', '.']",23,4,10,5,5.5183288794312375
"Quand il fera le ménage de l'appartement, il jettera les vieux papiers, il nettoiera le linge et il ouvrira les fenêtres.",B1,2,"['Quand', 'il', 'fera', 'le', 'ménage', 'de', ""l'"", 'appartement', ',', 'il', 'jettera', 'les', 'vieux', 'papiers', ',', 'il', 'nettoiera', 'le', 'linge', 'et', 'il', 'ouvrira', 'les', 'fenêtres', '.']","['fera', 'ménage', 'appartement', ',', 'jettera', 'vieux', 'papiers', ',', 'nettoiera', 'linge', 'ouvrira', 'fenêtres', '.']",13,4,5,0,3.7548306974836883
Théo vérifie qu'il a bien fait son lit avant de s'habiller et de partir à l'école.,A2,1,"['Théo', 'vérifie', ""qu'"", 'il', 'a', 'bien', 'fait', 'son', 'lit', 'avant', 'de', ""s'"", 'habiller', 'et', 'de', 'partir', 'à', ""l'"", 'école', '.']","['Théo', 'vérifie', 'bien', 'lit', 'habiller', 'partir', 'école', '.']",8,4,2,1,3.505823474933657
Tu penses que la bibliothèque est ouverte ?,A1,0,"['Tu', 'penses', 'que', 'la', 'bibliothèque', 'est', 'ouverte', '?']","['penses', 'bibliothèque', '?']",3,1,2,0,2.3667137955047006
Elle veut travailler avec des étrangers et elle peut parfois travailler le week-end,A1,0,"['Elle', 'veut', 'travailler', 'avec', 'des', 'étrangers', 'et', 'elle', 'peut', 'parfois', 'travailler', 'le', 'week', '-', 'end']","['veut', 'travailler', 'étrangers', 'travailler', 'week', '-', 'end']",7,4,4,1,3.0838822974786986
"Aujourd'hui, c'est leur mariage.",A1,0,"[""Aujourd'hui"", ',', ""c'"", 'est', 'leur', 'mariage', '.']","[""Aujourd'hui"", ',', 'mariage', '.']",4,0,1,1,2.138223614861363
Tu me dis que c'est moi qui ai refusé d'aller chez toi il y a un an.,B1,2,"['Tu', 'me', 'dis', 'que', ""c'"", 'est', 'moi', 'qui', 'ai', 'refusé', ""d'"", 'aller', 'chez', 'toi', 'il', 'y', 'a', 'un', 'an', '.']","['dis', 'refusé', 'aller', 'an', '.']",5,4,1,1,3.638522317482578
C'est son cas.,A2,1,"[""C'"", 'est', 'son', 'cas', '.']","['cas', '.']",2,0,1,0,1.6379804813325713
"À quelques semaines d'intervalle, Jean-Claude Kella, alias Le Diable, figure mythique de la french connection, et Antoine Cossu, dit l'Anguille, as du braquage et de l'évasion, tombés ensemble dans l'affaire Topaze, un trafic international de stupéfiants, ont publié leur premier livre, écrit en détention.",C1,4,"['À', 'quelques', 'semaines', ""d'"", 'intervalle', ',', 'Jean-Claude', 'Kella', ',', 'alias', 'Le', 'Diable', ',', 'figure', 'mythique', 'de', 'la', 'french', 'connection', ',', 'et', 'Antoine', 'Cossu', ',', 'dit', ""l'"", 'Anguille', ',', 'as', 'du', 'braquage', 'et', 'de', ""l'"", 'évasion', ',', 'tombés', 'ensemble', 'dans', ""l'"", 'affaire', 'Topaze', ',', 'un', 'trafic', 'international', 'de', 'stupéfiants', ',', 'ont', 'publié', 'leur', 'premier', 'livre', ',', 'écrit', 'en', 'détention', '.']","['semaines', 'intervalle', ',', 'Jean-Claude', 'Kella', ',', 'alias', 'Diable', ',', 'figure', 'mythique', 'french', 'connection', ',', 'Antoine', 'Cossu', ',', 'Anguille', ',', 'braquage', 'évasion', ',', 'tombés', 'ensemble', 'affaire', 'Topaze', ',', 'trafic', 'international', 'stupéfiants', ',', 'publié', 'livre', ',', 'écrit', 'détention', '.']",37,6,13,1,6.083956467243709
